qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
1269.43,64.0,41.49002122562625,0.0,6.4,False,-6.4,2358
1254.98,64.0,41.14671879062811,0.0,6.4,False,-6.4,2359
1222.54,64.0,40.38263716162207,0.0,6.4,False,-6.4,2360
1212.16,64.0,40.14000147693649,0.0,6.4,False,-6.4,2361
1185.68,64.0,39.52486813470565,0.0,6.4,False,-6.4,2362
1181.39,64.0,39.425713394841495,0.0,6.4,False,-6.4,2363
1277.99,64.0,41.694284184718285,0.0,6.4,False,-6.4,2364
1214.55,64.0,40.19579144836852,0.0,6.4,False,-6.4,2365
1181.31,64.0,39.42386565147611,0.0,6.4,False,-6.4,2366
1220.15,64.0,40.32669281712999,0.0,6.4,False,-6.4,2367
1222.69,64.0,40.3861498695662,0.0,6.4,False,-6.4,2368
1196.52,64.0,39.776028991034174,0.0,6.4,False,-6.4,2369
1172.18,64.0,39.21330005829277,0.0,6.4,False,-6.4,2370
1218.08,64.0,40.27827650853211,0.0,6.4,False,-6.4,2371
1259.4,64.0,41.25153033335065,0.0,6.4,False,-6.4,2372
1207.69,64.0,40.03578007021277,0.0,6.4,False,-6.4,2373
1185.4,64.0,39.518392319447166,0.0,6.4,False,-6.4,2374
1196.72,64.0,39.780671356889314,0.0,6.4,False,-6.4,2375
1172.0,64.0,39.20915480086214,0.0,6.4,False,-6.4,2376
1170.22,64.0,39.16817536749245,0.0,6.4,False,-6.4,2377
1201.74,64.0,39.89729580485296,0.0,6.4,False,-6.4,2378
1166.27,64.0,39.07731889861847,0.0,6.4,False,-6.4,2379
1185.04,64.0,39.51006713111713,0.0,6.4,False,-6.4,2380
1241.31,64.0,40.82364625706647,0.0,6.4,False,-6.4,2381
1209.2,64.0,40.07096912299459,0.0,6.4,False,-6.4,2382
1221.92,64.0,40.36811992202488,0.0,6.4,False,-6.4,2383
1187.92,64.0,39.576695775333,0.0,6.4,False,-6.4,2384
1211.14,64.0,40.11620542872304,0.0,6.4,False,-6.4,2385
1163.27,64.0,39.008388061316765,0.0,6.4,False,-6.4,2386
1172.83,64.0,39.228270989677554,0.0,6.4,False,-6.4,2387
1172.95,64.0,39.23103518754007,0.0,6.4,False,-6.4,2388
1186.24,64.0,39.537821522574156,0.0,6.4,False,-6.4,2389
1191.52,64.0,39.66006926562107,0.0,6.4,False,-6.4,2390
1165.19,64.0,39.05249646310804,0.0,6.4,False,-6.4,2391
1157.02,64.0,38.86498513481563,0.0,6.4,False,-6.4,2392
1117.22,64.0,37.95794808109813,0.0,6.4,False,-6.4,2393
1325.1,64.0,42.830996944713526,0.0,6.4,False,-6.4,2394
1259.02,64.0,41.24251256251515,0.0,6.4,False,-6.4,2395
1235.68,64.0,40.69105645614101,0.0,6.4,False,-6.4,2396
1201.7,64.0,39.89636575478109,0.0,6.4,False,-6.4,2397
1160.88,64.0,38.953518548006066,0.0,6.4,False,-6.4,2398
1178.92,64.0,39.368686076415464,0.0,6.4,False,-6.4,2399
1162.39,64.0,38.98818039516634,0.0,6.4,False,-6.4,2400
1166.87,64.0,39.09111271722102,0.0,6.4,False,-6.4,2401
1153.42,64.0,38.78250811540095,0.0,6.4,False,-6.4,2402
1128.28,64.0,38.20897179871296,0.0,6.4,False,-6.4,2403
1146.48,64.0,38.623760750396194,0.0,6.4,False,-6.4,2404
1183.06,64.0,39.4642958477359,0.0,6.4,False,-6.4,2405
1153.89,64.0,38.79327088638709,0.0,6.4,False,-6.4,2406
1118.98,64.0,37.99784277054466,0.0,6.4,False,-6.4,2407
1171.97,64.0,39.208463947333435,0.0,6.4,False,-6.4,2408
1205.48,64.0,39.98431064715426,0.0,6.4,False,-6.4,2409
1174.47,64.0,39.2660573787539,0.0,6.4,False,-6.4,2410
1220.91,64.0,40.34447759650205,0.0,6.4,False,-6.4,2411
1207.54,64.0,40.03228545300333,0.0,6.4,False,-6.4,2412
1146.26,64.0,38.61873374360603,0.0,6.4,False,-6.4,2413
1118.62,64.0,37.98968093115403,0.0,6.4,False,-6.4,2414
1126.64,64.0,38.171700765590955,0.0,6.4,False,-6.4,2415
1131.0,64.0,38.27082507047256,0.0,6.4,False,-6.4,2416
1094.56,64.0,37.445977712446016,0.0,6.4,False,-6.4,2417
1115.16,64.0,37.91127746442373,0.0,6.4,False,-6.4,2418
1146.79,64.0,38.630844812534505,0.0,6.4,False,-6.4,2419
1159.72,64.0,38.92690174344174,0.0,6.4,False,-6.4,2420
1130.64,64.0,38.26263588229783,0.0,6.4,False,-6.4,2421
1130.39,64.0,38.25694943632639,0.0,6.4,False,-6.4,2422
1157.07,64.0,38.866131278788565,0.0,6.4,False,-6.4,2423
1109.82,64.0,37.790417274583255,0.0,6.4,False,-6.4,2424
1096.41,64.0,37.487662061096046,0.0,6.4,False,-6.4,2425
1158.09,64.0,38.88951639834203,0.0,6.4,False,-6.4,2426
1124.04,64.0,38.11264753432882,0.0,6.4,False,-6.4,2427
1166.14,64.0,39.07433057493687,0.0,6.4,False,-6.4,2428
1145.44,64.0,38.599999582809524,0.0,6.4,False,-6.4,2429
1157.26,64.0,38.87048678380415,0.0,6.4,False,-6.4,2430
1150.18,64.0,38.70835479827413,0.0,6.4,False,-6.4,2431
1142.53,64.0,38.53355248330112,0.0,6.4,False,-6.4,2432
1125.68,64.0,38.149891510908525,0.0,6.4,False,-6.4,2433
1118.57,64.0,37.98854740596948,0.0,6.4,False,-6.4,2434
1071.28,64.0,36.92307674892831,0.0,6.4,False,-6.4,2435
1110.74,64.0,37.811227267344805,0.0,6.4,False,-6.4,2436
1076.14,64.0,37.03199279662372,0.0,6.4,False,-6.4,2437
1061.0,64.0,36.69310674938274,0.0,6.4,False,-6.4,2438
1071.96,64.0,36.93830840963122,0.0,6.4,False,-6.4,2439
1089.64,64.0,37.335215467478584,0.0,6.4,False,-6.4,2440
1073.24,64.0,36.966986475757324,0.0,6.4,False,-6.4,2441
1089.11,64.0,37.32329198683503,0.0,6.4,False,-6.4,2442
1064.11,64.0,36.76262116841863,0.0,6.4,False,-6.4,2443
1053.64,64.0,36.528793750303066,0.0,6.4,False,-6.4,2444
