qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
245.9,64.0,17.983123307177806,0.0,6.4,False,-6.4,188
193.54,64.0,16.41747757008745,0.0,6.4,False,-6.4,189
238.33,64.0,17.765373819916853,0.0,6.4,False,-6.4,190
201.68,64.0,16.670915891888825,0.0,6.4,False,-6.4,191
190.39,64.0,16.318254888913614,0.0,6.4,False,-6.4,192
253.08,64.0,18.187341521674036,0.0,6.4,False,-6.4,193
195.09,64.0,16.466061943396767,0.0,6.4,False,-6.4,194
236.08,64.0,17.700150672092388,0.0,6.4,False,-6.4,195
181.8,64.0,16.044230087370593,0.0,6.4,False,-6.4,196
207.82,64.0,16.859389315345254,0.0,6.4,False,-6.4,197
209.71,64.0,16.916958574305433,0.0,6.4,False,-6.4,198
195.39,64.0,16.47544738466658,0.0,6.4,False,-6.4,199
180.88,64.0,16.014571358645107,0.0,6.4,False,-6.4,200
184.21,64.0,16.12163317533826,0.0,6.4,False,-6.4,201
148.13,64.0,14.914047837447326,0.0,6.4,False,-6.4,202
213.15,64.0,17.021218079519745,0.0,6.4,False,-6.4,203
200.0,64.0,16.618950038622252,0.0,6.4,False,-6.4,204
197.26,64.0,16.53381984339255,0.0,6.4,False,-6.4,205
196.26,64.0,16.50263243106207,0.0,6.4,False,-6.4,206
217.97,64.0,17.16619776448612,0.0,6.4,False,-6.4,207
207.86,64.0,16.860609851650082,0.0,6.4,False,-6.4,208
205.3,64.0,16.78230680008115,0.0,6.4,False,-6.4,209
208.59,64.0,16.882868340463546,0.0,6.4,False,-6.4,210
182.04,64.0,16.05195702513999,0.0,6.4,False,-6.4,211
195.94,64.0,16.492638979684454,0.0,6.4,False,-6.4,212
194.49,64.0,16.447273608410107,0.0,6.4,False,-6.4,213
221.17,64.0,17.26175864014038,0.0,6.4,False,-6.4,214
219.07,64.0,17.199108079382583,0.0,6.4,False,-6.4,215
216.36,64.0,17.117911871464187,0.0,6.4,False,-6.4,216
205.31,64.0,16.782613422451803,0.0,6.4,False,-6.4,217
195.09,64.0,16.466061943396767,0.0,6.4,False,-6.4,218
216.67,64.0,17.127220044157,0.0,6.4,False,-6.4,219
227.74,64.0,17.456291801860196,0.0,6.4,False,-6.4,220
203.89,64.0,16.739013434664074,0.0,6.4,False,-6.4,221
235.09,64.0,17.671377643352226,0.0,6.4,False,-6.4,222
176.14,64.0,15.86077132617423,0.0,6.4,False,-6.4,223
236.68,64.0,17.717566522411456,0.0,6.4,False,-6.4,224
234.86,64.0,17.66468639768194,0.0,6.4,False,-6.4,225
223.04,64.0,17.317353124915662,0.0,6.4,False,-6.4,226
246.47,64.0,17.999416330677857,0.0,6.4,False,-6.4,227
198.84,64.0,16.582966926447497,0.0,6.4,False,-6.4,228
236.01,64.0,17.698117726638632,0.0,6.4,False,-6.4,229
238.94,64.0,17.783016210369947,0.0,6.4,False,-6.4,230
297.78000000000003,64.0,19.41435159782982,0.0,6.4,False,-6.4,231
254.18,64.0,18.21843677975813,0.0,6.4,False,-6.4,232
374.4,64.0,21.380422256327314,0.0,6.4,False,-6.4,233
324.59000000000003,64.0,20.119248053750944,0.0,6.4,False,-6.4,234
257.17,64.0,18.30270863138756,0.0,6.4,False,-6.4,235
264.58,64.0,18.510016996234377,0.0,6.4,False,-6.4,236
258.13,64.0,18.329688965338022,0.0,6.4,False,-6.4,237
220.22,64.0,17.23344552679006,0.0,6.4,False,-6.4,238
251.03,64.0,18.12925700082015,0.0,6.4,False,-6.4,239
233.03,64.0,17.611357988614472,0.0,6.4,False,-6.4,240
305.56,64.0,19.621047525694173,0.0,6.4,False,-6.4,241
275.78000000000003,64.0,18.81939008045824,0.0,6.4,False,-6.4,242
272.63,64.0,18.732845264384743,0.0,6.4,False,-6.4,243
253.08,64.0,18.187341521674036,0.0,6.4,False,-6.4,244
241.05,64.0,17.843910434481796,0.0,6.4,False,-6.4,245
227.49,64.0,17.448929485275755,0.0,6.4,False,-6.4,246
261.56,64.0,18.425787360274732,0.0,6.4,False,-6.4,247
252.37,64.0,18.167244308236683,0.0,6.4,False,-6.4,248
271.57,64.0,18.70364142791625,0.0,6.4,False,-6.4,249
261.33,64.0,18.419357975229957,0.0,6.4,False,-6.4,250
288.12,64.0,19.155084949773332,0.0,6.4,False,-6.4,251
271.45,64.0,18.700332744521734,0.0,6.4,False,-6.4,252
281.14,64.0,18.965844479144465,0.0,6.4,False,-6.4,253
239.64,64.0,17.803240559644088,0.0,6.4,False,-6.4,254
291.74,64.0,19.252593148705397,0.0,6.4,False,-6.4,255
293.8,64.0,19.307892229690268,0.0,6.4,False,-6.4,256
284.36,64.0,19.0533485162461,0.0,6.4,False,-6.4,257
290.98,64.0,19.23215713221227,0.0,6.4,False,-6.4,258
301.99,64.0,19.526428638705873,0.0,6.4,False,-6.4,259
291.79,64.0,19.25393697043539,0.0,6.4,False,-6.4,260
294.1,64.0,19.315934198927586,0.0,6.4,False,-6.4,261
252.21,64.0,18.16271246025486,0.0,6.4,False,-6.4,262
310.44,64.0,19.749778306027743,0.0,6.4,False,-6.4,263
300.38,64.0,19.483631840266277,0.0,6.4,False,-6.4,264
259.85,64.0,18.37793650925473,0.0,6.4,False,-6.4,265
296.63,64.0,19.383641733079095,0.0,6.4,False,-6.4,266
286.24,64.0,19.104275642541936,0.0,6.4,False,-6.4,267
